symbol,side,setup,result,pnl_pips,body_size,upper_wick,lower_wick,adx,z_score,atr,rsi14,bollinger_bandwidth,dist_ema9,dist_sma21,dist_sma200,dist_vwap,hour,day_of_week
JP225,BUY,Russian,0,-27.510000000002037,0.7044226051086949,0.2641584769157606,0.0,15.491962927100818,1.6471478807765896,28.392047408691447,58.10586778918696,0.0017574607048291625,0.0005557914901804308,0.0006939515701609721,0.00043902935877127973,0.0003233479013257896,19,1
JP225,BUY,Russian,0,-40.01000000000204,1.0224835128232417,0.14606907326046312,0.0,17.725506344882714,0.020838421460273794,34.23038079446324,49.28509627250871,0.007197390139416128,-0.0008588565699734024,3.690141204713145e-05,0.0005918578962114234,0.0005486866135350107,18,2
JP225,BUY,Russian,0,-17.510000000002037,0.08502115672792883,0.08502115672792883,0.4251057836396442,33.49964997859469,0.1969944255051966,29.4044458604592,55.712438792311175,0.008195783206074994,-0.00039820469392050134,0.0004147337632719452,0.0007093709982205303,-0.0008655276175493738,2,4
JP225,BUY,Russian,0,-47.51000000000204,0.0,0.2791101229861525,0.6047385998033304,42.50011420007746,0.9151614448274035,53.742228477840605,58.25901052406674,0.005013682447125986,0.0003186841681324598,0.0011005475981503052,0.008425605574164162,0.0013238191025668762,3,1
JP225,BUY,Russian,0,-15.010000000002037,0.11589591047913972,0.4635836419165589,0.11589591047913972,17.140195741930505,0.35125673674535796,21.571080374315528,53.72072434488667,0.0017873856418188514,-8.355076427602579e-05,0.0001504487758026724,0.003837943057289898,-4.3157170861671674e-05,8,1
JP225,BUY,Russian,0,-22.510000000002037,0.5391273329630527,0.43130186637044216,0.0,20.36987279732273,0.2883100143507957,23.185617266518086,52.88403579229064,0.0022253792723800217,-0.00023017332693726415,0.00016880887792773886,0.003945357236014416,0.00030142987658955006,8,1
JP225,BUY,Russian,0,-30.010000000002037,0.8841922825077774,0.17683845650155547,0.0,19.2368606167966,0.2632169395644471,28.274392905911956,50.29486787068371,0.0031686619950136684,-0.0004257654794789797,0.00021200615562648893,0.0013299537604634043,-0.00029588307944349246,12,1
JP225,BUY,Russian,1,7.510000000002037,0.5729368289930642,0.0,0.0,23.2785743158203,1.9233298745123142,13.090448406295057,58.30399996136605,0.0005924300467111888,0.00019599890154483113,0.00027096233034181935,0.0015327095689068335,0.0002293171369280684,1,2
JP225,BUY,Russian,0,-25.010000000002037,1.4666064099004945,0.0,0.36665160247512363,31.220362887105637,0.3434928703324571,13.63692389790997,53.06785600681312,0.001585139716334354,-0.00019162544363258426,0.00013307569355264286,0.001646645283622147,4.1764773779659564e-05,2,2
JP225,BUY,Russian,0,-7.510000000002037,0.1894144278515645,0.1894144278515645,0.1894144278515645,30.650342000779595,0.6057257089861747,13.1985721909164,55.40876100248589,0.0015743206726413286,-5.021307826480865e-05,0.00023044448041025192,0.0017808272182318575,0.00015464902100963652,2,2
JP225,BUY,Russian,0,-5.010000000002037,0.0,0.19544180735143538,0.19544180735143538,29.8679030475844,0.21956281830705987,12.791531320136656,52.58418524988772,0.0015657146459663884,-0.0001432647946906613,8.229650862460016e-05,0.0016555211584677013,2.3842692538594857e-05,2,2
JP225,BUY,Russian,1,45.01000000000204,1.0698855077735374,0.4279542031094149,0.4279542031094149,26.439929406720214,1.8088403261222241,23.36698629746441,61.3056283039696,0.002415350552988512,0.00107332432852493,0.0010495756952149224,0.0026249336768171725,0.0011946380154121358,2,2
JP225,BUY,Russian,0,-122.51000000000204,2.2927478088094633,1.4520736122459934,0.0,27.902300458743834,0.32069860112347326,32.71184022587493,52.14574678107006,0.0031968818759218736,-4.5193456068388146e-05,0.0002454756083775335,0.0019488700613655115,-0.00017010200174830294,3,2
JP225,BUY,Russian,0,-30.010000000002037,0.13156746806688688,0.6578373403344344,0.0,25.65940751405763,0.3252590520172666,38.00331551153722,52.427143932837105,0.0033233888131020657,0.00022024266841250747,0.00025773594437027375,0.002019533042332134,6.91441172555214e-05,3,2
JP225,BUY,Russian,0,-42.51000000000204,0.36635238642902396,0.24423492428601598,0.42741111750052796,23.042254364257914,0.6710615196426759,40.94418531351933,53.95700528370236,0.003487743606214465,0.0003161173096272762,0.0005583799079445668,0.002401465711483061,0.00038929401741880434,3,2
