symbol,side,setup,result,result_raw,pnl_pips,fibonacci_fib_1_0,fibonacci_fib_1_618,fibonacci_swing_high,fibonacci_swing_low,liquidity_vwap_dist,microstructure_body_size,microstructure_lower_wick,microstructure_upper_wick,momentum_rsi14,momentum_rsi9,momentum_sar,ohlcv_close,ohlcv_high,ohlcv_low,ohlcv_open,ohlcv_real_volume,ohlcv_tick_volume,regime_z_score,relative_distances_dist_ema9,relative_distances_dist_sma200,relative_distances_dist_sma21,relative_distances_dist_vwap,time_day_of_week,time_hour,time_minute,trend_adx,trend_ema9,trend_sma200,trend_sma21,volatility_atr,volatility_bollinger_bandwidth
NZDUSD,BUY,9.1,0,loss,-0.00028,0.58641,0.58686114,0.58599,0.58526,0.00013631239585598642,0.000140000000000029,7.999999999996898e-05,4.999999999999449e-05,55.09574806981363,54.01445455360881,0.585874594464,0.58562,0.58567,0.5854,0.58548,0.0,210.0,0.0911428973944584,9.21241748523725e-05,0.001317604155873402,2.4394765859088767e-05,0.00023282014297236863,4,4,30,30.011425641362102,0.5855660552103422,0.5848494,0.5856057142857143,0.00019929637981055097,0.0010479631344317
HK50,SELL,9.2,0,loss,-75.51,25030.940000000002,24961.106000000003,25256.95,25143.95,-36.20493873942178,51.5,14.5,9.5,25.342953528709288,21.708941294961235,25239.1712224,25158.45,25219.45,25143.95,25209.95,0.0,1279.0,-3.5775268143388588,-0.0020212563462865193,-0.0071517889298811956,-0.002644939563857771,-0.0014370087158349166,4,4,30,20.53944431907252,25209.404669173673,25339.674,25225.16904761905,19.259311892809826,0.0031053366634635872
NZDUSD,BUY,9.1,0,loss,-0.00028,0.58641,0.58686114,0.58599,0.58526,0.00013631239585598642,0.000140000000000029,7.999999999996898e-05,4.999999999999449e-05,55.09574806981363,54.01445455360881,0.585874594464,0.58562,0.58567,0.5854,0.58548,0.0,210.0,0.0911428973944584,9.21241748523725e-05,0.001317604155873402,2.4394765859088767e-05,0.00023282014297236863,4,4,30,30.011425641362102,0.5855660552103422,0.5848494,0.5856057142857143,0.00019929637981055097,0.0010479631344317
HK50,SELL,9.2,0,loss,-63.01,25030.940000000002,24961.106000000003,25256.95,25143.95,-36.15797101449425,51.5,14.5,9.5,25.342953528709288,21.708941294961235,25239.1712224,25158.45,25219.45,25143.95,25209.95,0.0,1285.0,-3.5775268143388588,-0.0020212563462865193,-0.0071517889298811956,-0.002644939563857771,-0.0014351471972134956,4,4,30,20.53944431907252,25209.404669173673,25339.674,25225.16904761905,19.259311892809826,0.0031053366634635872
NZDUSD,BUY,9.1,0,loss,-0.00028,0.58641,0.58686114,0.58599,0.58526,0.00014614225698961203,0.00014999999999998348,7.999999999996898e-05,4.0000000000040004e-05,55.43473414819228,54.52739339457552,0.585874594464,0.58563,0.58567,0.5854,0.58548,0.0,211.0,0.1518487765803655,0.00010578580765572732,0.0013346169685206869,4.065791003707823e-05,0.00024960937019336075,4,4,30,30.011425641362102,0.5855680552103422,0.58484945,0.5856061904761904,0.00019929637981055097,0.001048108673069877
NZDUSD,BUY,9.1,0,loss,-0.00028,0.58641,0.58686114,0.58599,0.58526,0.00014614225698961203,0.00014999999999998348,7.999999999996898e-05,4.0000000000040004e-05,55.43473414819228,54.52739339457552,0.585874594464,0.58563,0.58567,0.5854,0.58548,0.0,211.0,0.1518487765803655,0.00010578580765572732,0.0013346169685206869,4.065791003707823e-05,0.00024960937019336075,4,4,30,30.011425641362102,0.5855680552103422,0.58484945,0.5856061904761904,0.00019929637981055097,0.001048108673069877
NZDUSD,BUY,9.1,0,loss,-0.00028,0.58641,0.58686114,0.58599,0.58526,0.00014614225698961203,0.00014999999999998348,7.999999999996898e-05,4.0000000000040004e-05,55.43473414819228,54.52739339457552,0.585874594464,0.58563,0.58567,0.5854,0.58548,0.0,211.0,0.1518487765803655,0.00010578580765572732,0.0013346169685206869,4.065791003707823e-05,0.00024960937019336075,4,4,30,30.011425641362102,0.5855680552103422,0.58484945,0.5856061904761904,0.00019929637981055097,0.001048108673069877
ETHUSD,BUY,9.1,0,loss,-1.648,1892.102,1895.722862,1887.681,1881.822,0.24864285912940431,1.5049999999998818,0.14200000000005275,0.0,52.70887858281416,54.19047947958647,1887.401897232,1886.242,1886.242,1884.595,1884.737,0.0,324.0,0.8097669377433496,0.0004542154812196157,0.0012856509201690004,0.0005387252469413314,0.0001318365508489076,4,4,35,15.450792868477818,1885.385628659394,1883.8200649999999,1885.226380952381,2.0143843246891815,0.0027583639144925045
ETHUSD,BUY,9.1,0,loss,-1.852,1892.306,1895.926862,1887.681,1881.822,0.449008313869399,1.7089999999998327,0.14200000000005275,0.0,53.26060421675303,54.957238087196394,1887.401897232,1886.446,1886.446,1884.595,1884.737,0.0,327.0,0.9581120889519231,0.0005407643200010657,0.0013933993099986316,0.0006417789076714431,0.0002380747773452034,4,4,35,15.550946458262418,1885.4264286593939,1883.821085,1885.2360952380952,2.0289557532606066,0.0027769598475952772
ETHUSD,BUY,9.1,0,loss,-0.253,1892.306,1895.926862,1887.681,1881.822,0.42327414512101313,1.6829999999999927,0.14200000000005275,0.02599999999983993,53.19100312298114,54.86094423416431,1887.401897232,1886.42,1886.446,1884.595,1884.737,0.0,329.0,0.9393771686935116,0.0005297337939258226,0.0013796666785672103,0.000628644676631426,0.000224429946944448,4,4,35,15.550946458262418,1885.421228659394,1883.820955,1885.2348571428572,2.0289557532606066,0.002774409007987382
HK50,SELL,9.2,0,loss,-44.51,25045.940000000002,24973.943000000003,25256.95,25140.45,10.78142222221868,26.5,9.0,9.0,43.18920520772762,44.389603133604595,25226.01731313152,25197.95,25206.95,25162.45,25171.45,0.0,268.0,-1.0088551800774963,-0.00011313085931190565,-0.005531411967638904,-0.0009062811799668501,0.0004280521722370552,4,4,40,24.62694413819759,25200.800988271152,25338.105499999998,25220.807142857146,22.437881261763874,0.003749194655969458
HK50,SELL,9.2,0,loss,-49.01,25045.940000000002,24973.943000000003,25256.95,25140.45,14.058055408502696,30.0,9.0,10.0,44.3495682035792,45.77539046874205,25226.01731313152,25201.45,25211.45,25162.45,25171.45,0.0,296.0,-0.8677212725697105,-2.0232235840196253e-06,-0.005393967027470774,-0.0007741100590033655,0.0005581385893159689,4,4,40,24.313991336407923,25201.500988271153,25338.123,25220.973809523814,22.759309833192447,0.003723655485855624
HK50,SELL,9.2,0,loss,-66.01,25045.940000000002,24973.943000000003,25256.95,25140.45,12.891554467561946,30.0,9.0,27.0,44.3495682035792,45.77539046874205,25140.45,25201.45,25228.45,25162.45,25171.45,0.0,603.0,-0.8677212725697105,-2.0232235840196253e-06,-0.005393967027470774,-0.0007741100590033655,0.0005118019951573867,4,4,40,23.295909919141668,25201.500988271153,25338.123,25220.973809523814,23.973595547478162,0.003723655485855624
HK50,SELL,9.2,0,loss,-66.01,25045.940000000002,24973.943000000003,25256.95,25140.45,10.977756049862364,28.0,9.0,29.0,43.69237637355698,44.992091275598995,25140.45,25199.45,25228.45,25162.45,25171.45,0.0,609.0,-0.9487294706731948,-6.551254534153471e-05,-0.0054725069700335156,-0.0008496361999398303,0.00043582460831855505,4,4,40,23.295909919141668,25201.10098827115,25338.112999999998,25220.878571428573,23.973595547478162,0.003737765866826303
HK50,SELL,9.2,0,loss,-66.01,25045.940000000002,24973.943000000003,25256.95,25140.45,10.019536019532097,27.0,9.0,30.0,43.35792516070688,44.591893603275324,25140.45,25198.45,25228.45,25162.45,25171.45,0.0,613.0,-0.9888753901439867,-9.725796201867317e-05,-0.0055117769645624615,-0.0008873994843076831,0.0003977832614009064,4,4,40,23.295909919141668,25200.900988271154,25338.107999999997,25220.830952380955,23.973595547478162,0.0037453049655648395
HK50,SELL,9.2,0,loss,-66.01,25045.940000000002,24973.943000000003,25256.95,25140.45,12.843925006087375,30.0,9.0,27.0,44.3495682035792,45.77539046874205,25140.45,25201.45,25228.45,25162.45,25171.45,0.0,625.0,-0.8677212725697105,-2.0232235840196253e-06,-0.005393967027470774,-0.0007741100590033655,0.0005099101144321849,4,4,40,23.295909919141668,25201.500988271153,25338.123,25220.973809523814,23.973595547478162,0.003723655485855624
HK50,SELL,9.2,0,loss,-66.01,25045.940000000002,24973.943000000003,25256.95,25140.45,12.833171206224506,30.0,9.0,27.0,44.3495682035792,45.77539046874205,25140.45,25201.45,25228.45,25162.45,25171.45,0.0,630.0,-0.8677212725697105,-2.0232235840196253e-06,-0.005393967027470774,-0.0007741100590033655,0.0005094829657956672,4,4,40,23.295909919141668,25201.500988271153,25338.123,25220.973809523814,23.973595547478162,0.003723655485855624
EURUSD,BUY,SAR,0,loss,-0.00019,1.15429,1.1547287800000001,1.15392,1.15321,5.871311875149665e-05,0.000140000000000029,0.0,4.0000000000040004e-05,50.84039562191291,49.00456291380924,1.1532657259378563,1.15353,1.15357,1.15339,1.15339,0.0,200.0,-0.40221855941027523,-2.225634859479725e-05,0.00021191628509011336,-5.490091829007116e-05,5.0901239952183787e-05,4,5,0,29.29287871009976,1.1535556739372026,1.1532856,1.1535933333333332,0.00016952558223031042,0.000569636256422291
BTCUSD,BUY,DiNapoli,0,loss,-32.51,63730.68,63863.222460000005,63554.3,63339.83,96.41910354082938,42.30000000000291,13.180000000000291,21.830000000001746,59.012780878178596,62.19647875624578,63397.985984,63532.47,63554.3,63476.99,63490.17,0.0,1211.0,1.760799339820716,0.0007243722251884743,0.0013837188468208235,0.0012237128207628705,0.0015199417709372454,4,5,5,30.995531743903676,63486.48215565152,63444.6804,63454.81952380952,53.810295727174214,0.0027075456502104337
EURUSD,BUY,DiNapoli,0,loss,-0.00012,1.15442,1.15485878,1.15392,1.15321,0.00021434074316228902,0.00011999999999989797,1.0000000000065512e-05,4.0000000000040004e-05,57.717897569656316,59.85497937870523,1.1533255758165653,1.1537,1.15374,1.15357,1.15358,0.0,164.0,0.8047581791029033,8.255608373675181e-05,0.00034752473599216835,0.00010650102042833706,0.00018582003290824046,4,5,30,20.6057329350763,1.1536047629085942,1.1532992,1.1535771428571429,0.0001503796511832588,0.0005136260317089675
BTCUSD,BUY,DiNapoli,0,loss,-34.44,63660.520000000004,63761.705140000005,63554.3,63390.57,29.104666276856733,12.75,17.2699999999968,5.830000000001746,51.12634562479273,50.67684043113677,63548.463356,63467.38,63485.96,63450.11,63480.13,0.0,1167.0,0.007880680377346178,2.7623938759495855e-05,0.0004505389563388551,4.171639183073397e-06,0.00045878716159524895,4,5,35,30.08825006539424,63465.62682941113,63438.79835,63467.11523809523,55.28828583422145,0.002221092107537758
BTCUSD,BUY,9.4,0,loss,-13.4,63641.3,63742.485140000004,63554.3,63390.57,34.03080713843519,20.55000000000291,0.3099999999976717,4.739999999997963,51.83067932737619,52.010595718924236,63542.8578431024,63472.82,63477.56,63451.96,63452.27,0.0,1163.0,0.26342244353819866,0.00012784600530077534,0.0005566170586242894,0.00013484904702640752,0.0005364353193276978,4,5,45,29.3741167101385,63464.70629082313,63437.5096,63464.26190476191,51.82733519824357,0.0021480289934101083
BTCUSD,BUY,PC,0,loss,-36.75,63715.01000000001,63841.829780000015,63554.3,63349.09,42.36744245560112,23.56999999999971,7.219999999993888,5.950000000004366,53.44746791313229,55.399427184732616,63352.193999999996,63480.27,63509.79,63473.05,63503.84,0.0,1162.0,0.4446552927696859,0.00048682531924581016,0.0007403405508203153,0.00029866713553360937,0.0006678569238188431,4,6,20,23.271243260475785,63449.38123472445,63433.30775000001,63461.316190476195,52.47827726023691,0.002783767269505519
GBPUSD,BUY,DiNapoli,1,win,9e-05,1.35021,1.3507229399999998,1.3497,1.34887,0.00033947480865870183,0.000180000000000069,1.999999999990898e-05,0.00014999999999987246,62.00438966545024,68.27361529266295,1.34888,1.34955,1.3497,1.34935,1.34937,0.0,260.0,2.158869398879944,0.00020830892511380095,0.00030415680096579687,0.000258353883408398,0.0002516099617667587,4,6,20,15.789262886971596,1.349268935238411,1.34913965,1.3492014285714284,0.00020752180113944085,0.0004909652275846945
AUDUSD,BUY,SAR,0,loss,-0.00026,0.7067300000000001,0.7070946200000001,0.70613,0.70554,0.00014350799986351248,0.000200000000000089,4.999999999999449e-05,0.0,61.408500604507225,69.91308272688401,0.7055494,0.70613,0.70613,0.70588,0.70593,0.0,156.0,2.659087380557154,0.00037384908377052203,0.00034970377179301094,0.00046417957272552174,0.0002032730108715518,4,6,25,15.755472419152962,0.7058661126005397,0.7058831499999999,0.7058023809523809,0.0001609524667910967,0.0006902266909754246
US500,BUY,SAR,0,loss,-1.01,7810.96,7813.741,7806.45,7801.95,1.8460080066470255,1.0,0.0,0.0,56.77245786652238,57.26532373178956,7803.5414304,7805.45,7806.45,7805.45,7806.45,0.0,44.0,0.8461820075362579,2.4737478755611138e-05,0.001787133982940835,0.00011775821310128723,0.00023655839129472294,4,6,30,21.49652776157385,7805.256917622818,7791.5255,7804.530952380954,1.0089799566989786,0.0004957590529256515
AUDUSD,BUY,SAR,0,loss,-0.0001,0.7068099999999999,0.70719934,0.70617,0.70554,0.00014133816765704577,0.0,4.999999999999449e-05,3.999999999992898e-05,61.43224999046044,69.95939410770882,0.705572624,0.70613,0.70617,0.70608,0.70613,0.0,157.0,2.3780582116065294,0.0003013241389001769,0.0003447437347058136,0.00045540474349582547,0.0002001989200367789,4,6,30,16.297552663102564,0.7059172900804318,0.7058866500000001,0.7058085714285715,0.00015588443723962153,0.0007979831035798672
GBPUSD,BUY,SAR,0,loss,-0.00016,1.3504200000000002,1.35097002,1.34976,1.34887,0.00015592450497670107,9.999999999998899e-05,2.999999999997449e-05,2.0000000000131024e-05,52.49914232762995,50.540983885854025,1.3491231337043406,1.3494,1.34952,1.34937,1.3495,0.0,253.0,0.4384250762611794,-4.448967549263462e-05,0.0001829295590743656,6.846544929921917e-05,0.00011556434288547389,4,6,50,15.579513316756872,1.349460037039138,1.3491532000000002,1.349307619047619,0.00018757926334344506,0.0006372515002150932
AUDUSD,BUY,SAR,0,loss,-0.00023,0.7068099999999999,0.70719934,0.70617,0.70554,0.00014607553832091114,0.00012000000000000899,7.00000000000145e-05,2.999999999997449e-05,59.45590650618565,64.06621947781822,0.7057315833507148,0.70614,0.70617,0.70595,0.70602,0.0,149.0,1.4790046164140789,0.00014711585129863352,0.00033396880667594655,0.0003629357590213557,0.00020690764220427797,4,6,55,14.19519609690753,0.706036130893556,0.70590425,0.7058838095238096,0.00015047062667676646,0.0010272365231775251
ETHUSD,SELL,9.2,0,loss,-2.4,1872.9200000000003,1868.4524780000004,1887.379,1880.15,-3.1070230584664387,1.4500000000000455,0.9399999999998272,0.009000000000014552,44.32332624583411,44.00643986398806,1884.4437807998427,1882.54,1882.549,1880.15,1881.09,0.0,268.0,-0.8923083542493758,-9.611326329855277e-05,-0.0008460995133008352,-0.000909795311218145,-0.001647722516713088,4,7,0,16.50249221040479,1882.7209544548132,1884.134165,1884.2542857142855,1.7842469841460162,0.004272431832569664
ETHUSD,SELL,9.2,0,loss,-0.884,1875.0380000000002,1870.5704780000003,1887.379,1880.15,-2.941716724551952,0.35199999999986176,0.019000000000005457,0.512000000000171,44.77979971388741,44.839239330474925,1883.9285271038616,1882.639,1883.151,1882.268,1882.287,0.0,275.0,-0.7625343444034346,-1.1708726818398251e-05,-0.0008132991531802506,-0.0007912709080031607,-0.0015601117992243884,4,7,5,15.803213686584604,1882.6610435638506,1884.1713949999998,1884.1298571428572,1.7435508250267338,0.004351055667257694
US500,BUY,9.1,0,loss,-0.81,7807.86,7810.0848,7806.45,7802.85,0.5129614093957571,0.1999999999998181,0.5,0.1000000000003638,50.380023613438894,49.831837712153295,7805.8064831872,7804.15,7804.25,7803.45,7803.95,0.0,42.0,-0.41935713330673463,1.747832908648046e-05,0.0014104680028301992,-4.9421810577279234e-05,6.573363251763972e-05,4,7,10,17.187528634808107,7804.013598882123,7793.157999999999,7804.535714285715,0.9622460562330988,0.00048320094231138185
US500,BUY,9.1,0,loss,-0.31,7807.86,7810.0848,7806.45,7802.85,0.5092042385203968,0.0,0.1999999999998181,0.1000000000003638,50.47967077808217,50.11246533300807,7805.629094195968,7804.15,7804.25,7803.95,7804.15,0.0,42.0,-0.34761887390986945,1.8083128362237746e-05,0.001384447697498502,-4.026999199175963e-05,6.525213702775368e-05,4,7,15,16.605993806052233,7804.008879105699,7793.360499999999,7804.464285714285,0.9149427891413862,0.00048363303162778277
EURNOK,SELL,RompFalso,0,loss,-0.00751,10.90535,10.894701860000001,10.93455,10.91732,-0.00956500247984593,0.0028100000000002012,0.0033600000000006958,0.0013299999999993872,47.0862683326319,47.19904655537058,10.917891427999999,10.92595,10.93009,10.92259,10.92876,0.0,675.0,-0.45760448569099765,-6.0190286278466486e-05,-0.0016242731817033337,-0.0001512116651737769,-0.0008746732529448201,4,17,55,12.991291711391257,10.92660767564405,10.9437256,10.927602380952381,0.0050746025142188195,0.0013199968525661728
