symbol,side,setup,result,pnl_pips,body_size,upper_wick,lower_wick,adx,z_score,atr,rsi14,bollinger_bandwidth,dist_ema9,dist_sma21,dist_sma200,dist_vwap,hour,day_of_week,dir_lag1,dir_lag2,dir_lag3,rolling_vol_10
HK50,BUY,Russian,0,-84.95694018142603,1.137645757012651,0.02423100653914022,0.19384805231312177,25.849599143016604,-2.481953601110337,41.269437090230035,29.072711058478887,0.006527707657994966,-0.00228182347694666,-0.0038832228765046414,0.0022896088645173412,-0.005345709961800024,8,1,1.0,-1.0,-1.0,0.0007041079356332831
HK50,BUY,Russian,0,-128.0869211624704,1.1484495367988534,0.04317479461649825,0.7080666317105713,16.15606782569294,-3.2588746838480205,57.90415501003177,29.302775667030247,0.010259026515400956,-0.008181040512382363,-0.008656978963264615,0.003480510555975314,-0.0003769835392829822,4,1,-1.0,-1.0,1.0,0.0033552738078755184
HK50,BUY,Russian,0,-78.6427170936804,1.1836008562584892,0.03070300535041534,1.0270155289714156,24.640512856589602,-2.5370651787071288,32.57010147986937,25.80601712450064,0.006303902877533674,-0.002269931379853073,-0.003971656433779934,0.001149207420690737,-0.002202540073708364,11,4,-1.0,-1.0,-1.0,0.0005537356716586426
HK50,BUY,Russian,0,-84.06064918484844,0.0,0.6939681533577842,0.24674423230498993,26.802496053485314,-2.1635544688550032,32.42223708845013,25.739633406905483,0.0067403588042529395,-0.0018328420680045882,-0.00370650271034553,0.0011147609876977088,-0.002202981648674943,11,4,-1.0,-1.0,-1.0,0.0005603326422342247
HK50,BUY,Russian,0,-81.41008910457822,0.8354064833926808,0.04177032416963404,0.48035872795079143,21.849074266637025,-2.3274307319138714,23.940441446872335,27.41817071317574,0.006406498335634571,-0.0019463204193588572,-0.0035581074005242913,0.00033901679165616817,5.7206552553583334e-05,21,2,-1.0,-1.0,-1.0,0.0004502358069274889
HK50,SELL,Russian,0,-72.69747770718095,2.8665674263290897,0.48124854602605155,0.8997255425704442,31.783369524671166,3.0584043276435526,23.896176092296116,81.85867665179615,0.005676139084847438,0.0027164599345202594,0.004215966348121895,-0.00010157784643527089,0.004700851830194195,16,0,1.0,-1.0,1.0,0.0008346512751706965
HK50,SELL,Russian,0,-38.48304172473581,0.5705268428650174,0.2805352984250664,0.0,25.82021119820591,2.0661642018426587,15.86253147101104,73.91364809311791,0.0029658214152671137,0.0007385925930560304,0.00149683127590149,-0.002163590186138047,-0.001553237866438441,16,2,1.0,1.0,1.0,0.00013938930752200907
HK50,BUY,Russian,0,-57.290293773956364,2.614914365249958,0.0,0.37842465488422766,21.44885032559163,-3.7085163565531487,26.425339551566278,27.72899464714122,0.004314671853732422,-0.002803899283235192,-0.0038127479462939148,0.0075198658107725235,0.00581370735480665,20,4,-1.0,-1.0,-1.0,0.0008115969998399729
HK50,SELL,Russian,0,-42.47796951843338,1.3020215007955864,0.0,0.0,14.488082702708327,3.143739018118153,18.43287532912095,71.73401937994447,0.003251696602391304,0.001777013289811763,0.002467302433320659,-0.001136291892337646,0.0020817180152785343,14,2,1.0,1.0,-1.0,0.0005613122914913631
HK50,BUY,Russian,0,-50.74500338572034,2.3124077019796716,0.08706034506990966,0.1698738440389084,17.23508605463486,-3.7753969563353786,23.546885764731552,25.345539826117502,0.003900939691354962,-0.0027097252086749797,-0.003505916926910089,0.0002691430385531001,-0.0014251837790999382,4,0,-1.0,1.0,-1.0,0.0008425418369101849
HK50,BUY,Russian,0,-66.85406022554525,0.29723587356734793,0.20869752824946672,0.5881475796120778,20.432035891365665,-2.9168417634412873,23.718536781536493,24.465756505720663,0.005140141875872171,-0.0023553502526978258,-0.003570124236735448,2.0535312678983504e-05,-0.001203107594171417,4,0,-1.0,-1.0,1.0,0.000837524819831291
HK50,BUY,Russian,0,-26.143999514770258,2.3268073701085052,0.06083156523159491,0.30415782615797454,14.467226950813846,-3.9539635036202627,16.438833953932466,27.445512787027553,0.0020087326561124006,-0.0014973814177736192,-0.0018925845097842427,0.0034701076928876375,-0.0007979830030916428,15,2,-1.0,-1.0,1.0,0.0005197511593884192
HK50,BUY,Russian,0,-43.46008786211314,0.6068390826968199,0.0,0.4278215533014346,18.489783278549986,-2.288250023243048,16.47883316209555,28.31453392330515,0.003340086275430954,-0.0009788769244549853,-0.001818230725089113,0.0030421723491318516,-0.0009702600258445706,15,2,1.0,1.0,-1.0,0.0005299390056224723
HK50,BUY,Russian,0,-50.41354533048798,0.6200868330336554,0.027903907486334024,0.06510911746871428,20.09830680467962,-2.2847863044879837,16.126773650517503,25.600921992321958,0.003874957089981054,-0.00110646453408135,-0.0021112404958492014,0.002562987247073198,-0.0013672495110659654,15,2,-1.0,1.0,1.0,0.0005315948912376242
HK50,SELL,Russian,1,181.48403957578194,0.7276365325059585,0.05197403803613989,0.2408130429008067,19.549919085495972,2.567230885070587,28.860563017192977,72.47765000545343,0.0062965238967629756,0.00278028897490234,0.003851661564463208,-0.00015266058244496307,0.001220864158850867,4,3,1.0,1.0,1.0,0.00111243144418729
HK50,SELL,Russian,0,-72.5401660159514,0.4118285265438458,0.4138876691765351,0.18532283694473062,25.295478417428043,1.875730162574949,24.281950752470127,70.89089200125011,0.005623016955322458,0.0012546148017168572,0.0026891899786556715,-0.0035179398734846465,0.0030808596958888405,10,1,1.0,1.0,1.0,0.00023182648150645176
HK50,BUY,Russian,1,175.37206151278588,1.499307049184123,0.22489605737761842,0.5809814815588477,39.84179222021415,-1.7436158065106524,26.678991485944643,29.186482566646845,0.007175879448820878,-0.0017428138732420455,-0.0032173789908914677,0.007374907634682246,0.0038686820313256747,16,2,-1.0,1.0,-1.0,0.0005697035257609295
HK50,BUY,Russian,0,-68.34785635873777,3.491914419964912,0.0,0.13717690868478574,27.158535174803838,-3.9354778179469747,32.80435492492691,24.5640729473929,0.005088804194671499,-0.004094042432838875,-0.004765218883462956,0.009708687261908076,-0.0036228001197630266,4,3,-1.0,-1.0,-1.0,0.0014249390990211078
HK50,BUY,Russian,0,-89.01657974149202,0.030603995156716607,0.550871912820899,0.3672479418805993,28.258666123160594,-2.8702858817307186,32.675472430289275,24.5640729473929,0.006629300985998733,-0.0032779179332932886,-0.004530340247170445,0.00963748476723622,-0.0027778688951378195,4,3,-1.0,-1.0,-1.0,0.0014224186816553732
HK50,BUY,Russian,0,-112.91562334431,1.0337343897318327,0.3057524251319505,0.2911927858399529,29.821519387800947,-2.7519656673226387,34.341510113840044,21.187967038564622,0.008411500360032428,-0.0036397277921305054,-0.00550522143799453,0.008288910272094068,-0.003405383933984462,4,3,0.0,-1.0,-1.0,0.0013837238652491292
HK50,BUY,Russian,0,-133.87419701667386,0.4687274743884277,0.043943200723915096,0.4086717667324317,31.5220185070468,-2.402496252459753,34.13497367713724,20.05309668750165,0.009975625945253426,-0.0033025977985995662,-0.005699148542985185,0.007736919238395049,-0.0033545147002775914,4,3,-1.0,0.0,-1.0,0.0013778897635774484
HK50,BUY,Russian,0,-167.13420354716072,1.8610349925597356,0.08286360185847941,0.0,33.76662735698161,-2.6773502068774455,36.80747555734167,15.274885230737112,0.012458962032516806,-0.004754107104926188,-0.007932242617434143,0.005026681531169673,-0.005365419181552611,4,3,-1.0,-1.0,0.0,0.001481664146535234
HK50,BUY,Russian,0,-191.0065980415784,0.02692581184792586,0.4442758954907767,0.6448731937578439,36.060293526984026,-2.202792650676138,37.139084446103034,15.734949208218481,0.014244989738765677,-0.0037619504553377562,-0.007501827916934655,0.005029043635761982,-0.004724698022939049,4,3,-1.0,-1.0,-1.0,0.0014523724200047213
HK50,BUY,Russian,1,87.75013832438344,1.9082439775938038,0.47781227155502765,0.45076629391979617,24.089072127702835,-2.768559868383011,16.63833365796081,23.928391740366663,0.002890383237911797,-0.0012299275920858294,-0.0019825415191005906,0.009962551280806382,0.005151754592036822,16,1,1.0,-1.0,-1.0,0.00044196230942147185
HK50,SELL,Russian,0,-84.03958597641031,0.5863416015326565,0.3811220409962267,0.04397562011494924,23.169401997343925,2.5177648832312385,34.10980893684054,72.00561028468398,0.006926823810324952,0.0024389548378894927,0.004315122063235086,-0.0008077526043446105,0.002502649316144526,15,2,-1.0,1.0,1.0,0.0008248052944796747
HK50,SELL,Russian,0,-98.3658312011321,0.3800157515526941,0.3800157515526941,0.27770381844235337,24.809843461833985,2.3677267217688636,34.20910829849478,74.00806510162127,0.008105361074542043,0.0024433388895981206,0.004596203707609525,-0.00012613195949607247,0.003090764532770774,15,2,1.0,-1.0,1.0,0.0007878581255882999
HK50,SELL,Russian,0,-33.39542807631369,2.233179292968208,1.282357857306648,0.250216167279346,20.731709841452126,2.910513202560049,15.98617724623016,72.03281495451718,0.0027523312213494507,0.0015899761801077797,0.002148779452256078,-0.00249775508873653,-0.0011897600378932395,16,2,1.0,1.0,1.0,0.0005662589054241571
HK50,SELL,Russian,0,-50.92675349585261,2.26821938855372,0.4002740097447741,0.2401644058468645,24.00684361720848,3.500310067883171,18.737164585785145,79.87838949473247,0.004196117210871019,0.002703507783429312,0.003680098363540854,-0.0006895056994619805,0.0005963089392683568,16,2,1.0,1.0,1.0,0.0007457250218588367
HK50,SELL,Russian,0,-66.22646486272788,0.4430561712901159,0.5201094184710057,0.0,25.92638574488472,2.310655378349177,25.956076780318064,70.36367697706177,0.005684499437161416,0.0025459298833612766,0.0032193588215928656,-0.0016070485709575207,0.00042399871536693325,16,2,1.0,1.0,1.0,0.0007713527060425567
HK50,SELL,Russian,0,-51.66290552679129,0.6276186643539912,0.33057776977434605,0.4311883953577517,19.16431941730869,2.621912008104334,20.872546888774245,71.12787246658597,0.004481369275963984,0.0016964650953272577,0.0027943570097778165,-0.002824864483143897,0.0015198541892083607,15,3,-1.0,1.0,-1.0,0.0008308254965320148
HK50,SELL,Russian,1,134.52227938921715,0.6715760582402158,0.31069355007548033,0.04779900770392005,22.22524666280693,2.491421457488776,20.92093639671915,73.57521829460308,0.005348768083608226,0.0018086555223435015,0.0031965695109837386,-0.002224256903634624,0.0020693359434185692,15,3,1.0,-1.0,1.0,0.000822601984535441
HK50,BUY,Russian,0,-47.48199789369028,1.1541884063603083,1.4773611601411947,1.7081988414132563,21.353001337177606,-3.5132966664126375,21.660241830739405,26.011345136510897,0.004142343705727153,-0.0024955302284659932,-0.003471169601265819,0.0033958819374256483,-0.0002917237959102446,4,0,-1.0,1.0,-1.0,0.0008182336119050284
HK50,BUY,Russian,0,-60.29479241543959,0.20674390111230384,1.2404634066738232,0.909673164894137,24.82059965307049,-2.7705026862453543,24.184510271400878,25.298236307272617,0.00526116787861966,-0.0021547678949745013,-0.0034771303422161297,0.003237809866176131,-0.00034000955488006285,4,0,-1.0,-1.0,1.0,0.0008181331694923496
HK50,BUY,Russian,0,-70.89351999058636,0.1361494471919384,1.3809443929468035,0.252848973356457,28.040512374971026,-2.3708016487691737,25.7070452520151,24.494696782855513,0.006187226528660547,-0.0018994583784150533,-0.00349869948119512,0.003049513856008864,-0.0005310449299541902,4,0,-1.0,-1.0,-1.0,0.0007966360891347194
HK50,BUY,Russian,1,150.3627578107662,0.21458682952735253,1.2415380851225395,2.299144602078777,31.79209110498085,-1.9371824017849704,32.62082773401402,26.26033167209657,0.006849740396675172,-0.001397677068606692,-0.003162761466101445,0.0032346741271190734,5.212246757069244e-05,4,0,-1.0,-1.0,-1.0,0.0008196998277533982
HK50,BUY,Russian,1,87.94388785139745,2.0704668471189733,0.9127348049944738,1.1289088377563228,29.395602934491016,-3.3670021746297967,20.8165612793905,29.529104211623064,0.002871623662642603,-0.0021375499121388274,-0.002299483204970076,0.0001929753155422938,-0.0009904301288145444,4,1,-1.0,1.0,1.0,0.000807704342598821
HK50,BUY,Russian,0,-37.10642448879298,1.7830603338943503,0.9188777180807243,0.0,21.158343303002617,-2.9455209489326113,18.283172689281617,22.930216362682373,0.002876002172423526,-0.0014197392150408523,-0.002032667541676401,0.0026973511712468216,-0.001437035837454178,4,0,-1.0,-1.0,-1.0,0.0004674405104221628
